"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country"
"1",2000,"BMW","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA," Germany"
"2",2000,"Dodge","Viper Convertible","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,19,14,NA,NA," Italy/ United States"
"3",2000,"Dodge","Viper Coupe","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,19,14,NA,NA," Italy/ United States"
"4",2000,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"5",2000,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"6",2000,"Ferrari","550 Maranello","Two Seaters",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,9,NA,NA," Italy/ United States"
"7",2000,"Lotus","Esprit.v8","Two Seaters",3.5,"Manual 5-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,21,16,NA,NA," Malaysia"
"8",2000,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,50,8," Germany"
"9",2000,"Mercedes-Benz","SL600","Two Seaters",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,50,8," Germany"
"10",2000,"Aston Martin","DB-7 Vantage Coupe","Minicompact Cars",5.9,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"11",2000,"Aston Martin","DB-7 Vantage Coupe","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"12",2000,"Aston Martin","DB-7 Vantage Volante","Minicompact Cars",5.9,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"13",2000,"Aston Martin","DB-7 Vantage Volante","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"14",2000,"Jaguar","XKR Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,17,70,10," India"
"15",2000,"Bentley","Azure","Subcompact Cars",6.7,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,82,7," Germany"
"16",2000,"Bentley","Continental SC","Subcompact Cars",6.7,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,85,7," Germany"
"17",2000,"Bentley","Continental T","Subcompact Cars",6.7,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,85,12," Germany"
"18",2000,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Automatic 4-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,14,11,87,7," Italy/ United States"
"19",2000,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,87,7," Italy/ United States"
"20",2000,"Ford","Mustang","Subcompact Cars",5.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,82,11," United States"
"21",2000,"Jaguar","XKR","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,75,11," India"
"22",2000,"Bentley","Continental R","Compact Cars",6.7,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,89,12," Germany"
"23",2000,"BMW","540i","Compact Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,93,11," Germany"
"24",2000,"BMW","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11," Germany"
"25",2000,"BMW","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11," Germany"
"26",2000,"Jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13," India"
"27",2000,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,88,12," Germany"
"28",2000,"Bentley","Arnage","Midsize Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,15,12,106,12," Germany"
"29",2000,"Bentley","Arnage","Midsize Cars",6.7,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,106,12," Germany"
"30",2000,"BMW","740i/740i Sport","Midsize Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,100,13," Germany"
"31",2000,"Jaguar","Vanden Plas S/C","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,102,13," India"
"32",2000,"Mercedes-Benz","E55 AMG","Midsize Cars",5.5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,95,15," Germany"
"33",2000,"BMW","750il/750il Protection","Large Cars",5.4,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,107,13," Germany"
"34",2000,"Mercedes-Benz","S500","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,106,15," Germany"
"35",2000,"BMW","540i Sport Wagon","Small Station Wagons",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,96,33," Germany"
"36",2001,"BMW","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA," Germany"
"37",2001,"Dodge","Viper Convertible","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,19,13,NA,NA," Italy/ United States"
"38",2001,"Dodge","Viper Coupe","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,19,13,NA,NA," Italy/ United States"
"39",2001,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"40",2001,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"41",2001,"Ferrari","550 Maranello/Barchetta","Two Seaters",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,9,NA,NA," Italy/ United States"
"42",2001,"Lamborghini","DB132/144 Diablo","Two Seaters",6,"Manual 5-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,12,11,NA,NA," Germany"
"43",2001,"Lotus","Esprit V8","Two Seaters",3.5,"Manual 5-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,27,19,NA,NA," Malaysia"
"44",2001,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,50,8," Germany"
"45",2001,"Mercedes-Benz","SL600","Two Seaters",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,50,8," Germany"
"46",2001,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,74,9," Germany"
"47",2001,"Jaguar","XKR Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,70,10," India"
"48",2001,"Porsche","911 Turbo","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,70,4," Germany"
"49",2001,"Porsche","911 Turbo","Minicompact Cars",3.6,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,21,16,70,4," Germany"
"50",2001,"Bentley","Azure","Subcompact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,82,7," Germany"
"51",2001,"Bentley","Continental SC","Subcompact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,85,7," Germany"
"52",2001,"Bentley","Continental T","Subcompact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,85,12," Germany"
"53",2001,"BMW","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,84,9," Germany"
"54",2001,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Automatic 4-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,14,11,87,7," Italy/ United States"
"55",2001,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,87,7," Italy/ United States"
"56",2001,"Jaguar","XKR","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,75,11," India"
"57",2001,"Bentley","Continental R","Compact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,89,12," Germany"
"58",2001,"BMW","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11," Germany"
"59",2001,"BMW","540i","Compact Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,93,11," Germany"
"60",2001,"BMW","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11," Germany"
"61",2001,"Jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13," India"
"62",2001,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,88,12," Germany"
"63",2001,"Mercedes-Benz","CL55 AMG","Compact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,88,12," Germany"
"64",2001,"Mercedes-Benz","CL600","Compact Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,88,12," Germany"
"65",2001,"Audi","S8 quattro","Midsize Cars",4.2,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,15,100,18," Germany"
"66",2001,"Bentley","Arnage","Midsize Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,106,12," Germany"
"67",2001,"BMW","740i","Midsize Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,100,13," Germany"
"68",2001,"Jaguar","Vanden Plas S/C","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,102,13," India"
"69",2001,"BMW","750il","Large Cars",5.4,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,107,13," Germany"
"70",2001,"Mercedes-Benz","S500","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,106,15," Germany"
"71",2001,"Mercedes-Benz","S55 AMG","Large Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,106,15," Germany"
"72",2001,"Mercedes-Benz","S600","Large Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,106,15," Germany"
"73",2001,"BMW","540i Sport Wagon","Small Station Wagons",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,97,33," Germany"
"74",2002,"Aston Martin","Vanquish","Two Seaters",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,18,13,NA,NA," United Kingdom"
"75",2002,"BMW","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA," Germany"
"76",2002,"Dodge","Viper Convertible","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,19,13,NA,NA," Italy/ United States"
"77",2002,"Dodge","Viper Coupe","Two Seaters",8,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,19,13,NA,NA," Italy/ United States"
"78",2002,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"79",2002,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"80",2002,"Ferrari","575","Two Seaters",5.7,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,NA,NA," Italy/ United States"
"81",2002,"Ferrari","575","Two Seaters",5.7,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,16,11,NA,NA," Italy/ United States"
"82",2002,"Lamborghini","L-147 Murcielago","Two Seaters",6,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,10,NA,NA," Germany"
"83",2002,"Lamborghini","L-147 Murcielago","Two Seaters",6.2,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,10,NA,NA," Germany"
"84",2002,"Maserati","Spider Cambiocorsa/spider GT","Two Seaters",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,NA,NA," Italy/ United States"
"85",2002,"Maserati","Spider Cambiocorsa/spider GT","Two Seaters",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,16,12,NA,NA," Italy/ United States"
"86",2002,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,50,8," Germany"
"87",2002,"Mercedes-Benz","SL600","Two Seaters",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,50,8," Germany"
"88",2002,"Morgan","Plus Eight","Two Seaters",4,"Manual 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,NA,NA," United Kingdom"
"89",2002,"Porsche","911 GT2","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,NA,NA," Germany"
"90",2002,"BMW","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,74,9," Germany"
"91",2002,"Jaguar","XKR Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,70,10," India"
"92",2002,"Porsche","911 Turbo","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,68,5," Germany"
"93",2002,"Porsche","911 Turbo","Minicompact Cars",3.6,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,13,21,16,68,5," Germany"
"94",2002,"BMW","M3","Subcompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,84,9," Germany"
"95",2002,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Automatic 4-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,14,11,87,7," Italy/ United States"
"96",2002,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,87,7," Italy/ United States"
"97",2002,"Jaguar","XKR","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,75,11," India"
"98",2002,"Maserati","Coupe Cambiocorsa/coupe GT","Subcompact Cars",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,86,5," Italy/ United States"
"99",2002,"Maserati","Coupe Cambiocorsa/coupe GT","Subcompact Cars",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,16,12,86,5," Italy/ United States"
"100",2002,"Mercedes-Benz","CLK55 AMG (Cabriolet)","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,76,9," Germany"
"101",2002,"BMW","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11," Germany"
"102",2002,"BMW","540i","Compact Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,93,11," Germany"
"103",2002,"BMW","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11," Germany"
"104",2002,"Jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13," India"
"105",2002,"Mercedes-Benz","C32 AMG","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,89,12," Germany"
"106",2002,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,88,12," Germany"
"107",2002,"Mercedes-Benz","CL55 AMG","Compact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,88,12," Germany"
"108",2002,"Mercedes-Benz","CL600","Compact Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,21,16,88,12," Germany"
"109",2002,"Audi","S8 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,15,100,18," Germany"
"110",2002,"Bentley","Arnage","Midsize Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,9,14,11,106,12," Germany"
"111",2002,"Jaguar","Super V8","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,102,13," India"
"112",2002,"Cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,20,15,NA,NA," United States"
"113",2002,"Mercedes-Benz","S500","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,106,15," Germany"
"114",2002,"Mercedes-Benz","S55 AMG","Large Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,106,15," Germany"
"115",2002,"Mercedes-Benz","S600","Large Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,21,16,106,15," Germany"
"116",2002,"BMW","540i Sport Wagon","Small Station Wagons",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,97,33," Germany"
"117",2002,"Audi","S6 Avant","Midsize Station Wagons",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,97,34," Germany"
"118",2003,"BMW","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA," Germany"
"119",2003,"Dodge","Viper Convertible","Two Seaters",8.3,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,20,14,NA,NA," Italy/ United States"
"120",2003,"Ferrari","Enzo Ferrari","Two Seaters",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,7,12,8,NA,NA," Italy/ United States"
"121",2003,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"122",2003,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,11,NA,NA," Italy/ United States"
"123",2003,"Ferrari","575 M Maranello","Two Seaters",5.7,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,NA,NA," Italy/ United States"
"124",2003,"Ferrari","575 M Maranello","Two Seaters",5.7,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,16,11,NA,NA," Italy/ United States"
"125",2003,"Lamborghini","L-147 Murcielago","Two Seaters",6,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,10,NA,NA," Germany"
"126",2003,"Lamborghini","L-147 Murcielago","Two Seaters",6.2,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,8,12,10,NA,NA," Germany"
"127",2003,"Lotus","Esprit V8","Two Seaters",3.5,"Manual 5-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,21,16,NA,NA," Malaysia"
"128",2003,"Maserati","Spider Cambiocorsa/Spider GT","Two Seaters",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,NA,NA," Italy/ United States"
"129",2003,"Maserati","Spider Cambiocorsa/Spider GT","Two Seaters",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,16,12,NA,NA," Italy/ United States"
"130",2003,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,50,9," Germany"
"131",2003,"Mercedes-Benz","SL55 AMG","Two Seaters",5.5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,12,18,14,51,7," Germany"
"132",2003,"Morgan","Plus Eight","Two Seaters",4,"Manual 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,NA,NA," United Kingdom"
"133",2003,"Porsche","Turbo GT2","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,NA,NA," Germany"
"134",2003,"Aston Martin","Vanquish","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,18,13,78,6," United Kingdom"
"135",2003,"Aston Martin","DB-7 GT Coupe","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,72,6," United Kingdom"
"136",2003,"Aston Martin","DB-7 GT Volante","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,16,11,72,6," United Kingdom"
"137",2003,"Aston Martin","DB-7 Vantage Coupe","Minicompact Cars",5.9,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,18,13,72,6," United Kingdom"
"138",2003,"Aston Martin","DB-7 Vantage Coupe","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"139",2003,"Aston Martin","DB-7 Vantage Volante","Minicompact Cars",5.9,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"140",2003,"Aston Martin","DB-7 Vantage Volante","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,72,6," United Kingdom"
"141",2003,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,74,9," Germany"
"142",2003,"BMW","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,74,9," Germany"
"143",2003,"Jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,21,17,70,10," India"
"144",2003,"Porsche","Turbo","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,13,21,16,70,5," Germany"
"145",2003,"Porsche","Turbo","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,70,5," Germany"
"146",2003,"Porsche","Turbo Kit","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,13,21,16,70,5," Germany"
"147",2003,"Porsche","Turbo Kit","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,70,5," Germany"
"148",2003,"Bentley","Azure","Subcompact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,10,15,12,82,7," Germany"
"149",2003,"Bentley","Continental T","Subcompact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,10,15,12,88,12," Germany"
"150",2003,"BMW","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,84,9," Germany"
"151",2003,"BMW","M3","Subcompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,84,9," Germany"
